,주소,geocoding_juso4
12751,"서울특별시 강남구 도곡로63길 12, 204,205호 (대치동)",서울특별시 강남구 도곡로63길 12
12752,"서울특별시 강남구 학동로 445, 우리들병원 (청담동)",서울특별시 강남구 학동로 445
12753,서울특별시 강서구 하늘길 70 (과해동),서울특별시 강서구 하늘길 70 
12754,"서울특별시 강북구 오현로 190, 4층 (번동)",서울특별시 강북구 오현로 190
12755,서울특별시 서대문구 신촌로 273 (북아현동),서울특별시 서대문구 신촌로 273 
12756,"서울특별시 중랑구 망우로 412, 4층 (망우동)",서울특별시 중랑구 망우로 412
12757,"서울특별시 중랑구 동일로 890, 5층 (묵동)",서울특별시 중랑구 동일로 890
12758,"서울특별시 영등포구 가마산로 354, 송림빌딩 2층 (대림동)",서울특별시 영등포구 가마산로 354
12759,"서울특별시 강남구 역삼로52길 14, 도곡프라자 209~11호 (역삼동)",서울특별시 강남구 역삼로52길 14
12760,서울특별시 동작구 현충로 114 (흑석동),서울특별시 동작구 현충로 114 
12761,"서울특별시 성동구 용답중앙길 80-1, 2층 (용답동)",서울특별시 성동구 용답중앙길 80-1
12762,"서울특별시 동대문구 고산자로 399, 2층 201, 202, 203호 (용두동, 동양프라자)",서울특별시 동대문구 고산자로 399
12763,"서울특별시 노원구 화랑로 337, 201호 (월계동)",서울특별시 노원구 화랑로 337
12764,"서울특별시 관악구 난곡로 367, 302호 (신림동, 경신빌딩)",서울특별시 관악구 난곡로 367
12765,"서울특별시 성북구 월계로 52, (하월곡동)",서울특별시 성북구 월계로 52
12766,"서울특별시 중랑구 면목로39길 8, 2층 (면목동, 한성빌딩)",서울특별시 중랑구 면목로39길 8
12767,"서울특별시 강서구 등촌로 147, 2층 (등촌동, 유석빌딩)",서울특별시 강서구 등촌로 147
12768,"서울특별시 동작구 국사봉1길 3, 502호 (대방동, 남지빌딩)",서울특별시 동작구 국사봉1길 3
12769,서울특별시 영등포구 대림로19길 14 (대림동),서울특별시 영등포구 대림로19길 14 
12770,"서울특별시 관악구 호암로 399, 107호 (신림동)",서울특별시 관악구 호암로 399
12771,"서울특별시 강동구 양재대로 1486 (길동, 정남빌딩)",서울특별시 강동구 양재대로 1486 
12772,서울특별시 동대문구 한천로33길 26,서울특별시 동대문구 한천로33길 26
12773,서울특별시 중랑구 면목로39길 8 (면목동),서울특별시 중랑구 면목로39길 8 
12774,"서울특별시 광진구 천호대로 548, 3층 (군자동, 젬스빌딩)",서울특별시 광진구 천호대로 548
12775,"서울특별시 광진구 뚝섬로56길 46, 2층 (자양동, 근정빌딩)",서울특별시 광진구 뚝섬로56길 46
12776,"서울특별시 성동구 한림말길 56, 305, 307호 (옥수동, 벽산빌라트)",서울특별시 성동구 한림말길 56
12777,"서울특별시 광진구 면목로 199, 1,2층 (중곡동)",서울특별시 광진구 면목로 199
12778,"서울특별시 은평구 연서로 249, 2층 (불광동)",서울특별시 은평구 연서로 249
12779,"서울특별시 성북구 화랑로 242, 2층 (석관동)",서울특별시 성북구 화랑로 242
12780,"서울특별시 성동구 아차산로 92, 3,5층 (성수동2가)",서울특별시 성동구 아차산로 92
12781,"서울특별시 강북구 도봉로 196-0 (미아동, 삼화빌딩 9층)",서울특별시 강북구 도봉로 196-0 
12782,"서울특별시 용산구 한강대로 95, B1층 155~156호 (한강로2가, 래미안용산 더 센트럴)",서울특별시 용산구 한강대로 95
12783,"서울특별시 서초구 서초대로 309, 장안빌딩 5층 (서초동)",서울특별시 서초구 서초대로 309
12784,"서울특별시 마포구 마포대로24길 4, 공덕자이아파트 상가 304~305호 (아현동)",서울특별시 마포구 마포대로24길 4
12785,"서울특별시 양천구 등촌로 216, 2층 (목동)",서울특별시 양천구 등촌로 216
12786,"서울특별시 강북구 도봉로 308, 3층 (번동, (주)북한산스카이)",서울특별시 강북구 도봉로 308
12787,"서울특별시 중구 청계천로 14, 한국정보화진흥원 2층 (무교동)",서울특별시 중구 청계천로 14
12788,"서울특별시 성북구 월계로40길 7, 2층 208호 (장위동, 센트럴타운)",서울특별시 성북구 월계로40길 7
12789,서울특별시 금천구 금하로 715-1 (시흥동),서울특별시 금천구 금하로 715-1 
12790,"서울특별시 은평구 통일로 750, 2층 (불광동, 경일빌딩)",서울특별시 은평구 통일로 750
12791,"서울특별시 양천구 중앙로 275, 3층 (신정동)",서울특별시 양천구 중앙로 275
12792,"서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 2층 204-2호 (일원동)",서울특별시 강남구 일원로 115
12793,"서울특별시 양천구 신정로7길 60-5, 3층 (신정동, 동일프라자)",서울특별시 양천구 신정로7길 60-5
12794,"서울특별시 강북구 솔샘로 223, 2층 (미아동)",서울특별시 강북구 솔샘로 223
12795,서울특별시 마포구 백범로 90 (대흥동),서울특별시 마포구 백범로 90 
12796,"서울특별시 은평구 통일로 857, 4층 (갈현동, 동우빌딩)",서울특별시 은평구 통일로 857
12797,"서울특별시 금천구 시흥대로 436, 3,4층 (독산동)",서울특별시 금천구 시흥대로 436
12798,"서울특별시 강남구 테헤란로 312, 비젼타워 5,7,16,17층 (역삼동)",서울특별시 강남구 테헤란로 312
12799,서울특별시 중랑구 망우로32길 49 (면목동),서울특별시 중랑구 망우로32길 49 
12800,"서울특별시 강남구 밤고개로21길 8 (율현동, 세곡프라자 1동 202호)",서울특별시 강남구 밤고개로21길 8 
12801,서울특별시 용산구 새창로 70,서울특별시 용산구 새창로 70
12802,"서울특별시 강동구 아리수로 421, 301호 (강일동)",서울특별시 강동구 아리수로 421
12803,"서울특별시 강동구 구천면로 239, 동광빌딩 1,2층 (천호동)",서울특별시 강동구 구천면로 239
12804,"서울특별시 은평구 서오릉로 168, 2층 (갈현동)",서울특별시 은평구 서오릉로 168
12805,서울특별시 광진구 광나루로56길 63 3층 (구의동),서울특별시 광진구 광나루로56길 63 3층 
12806,"서울특별시 서초구 서초대로 397, 부띠크 모나코 3층 302호 (서초동)",서울특별시 서초구 서초대로 397
12807,"서울특별시 성동구 무학로 33, 151동 3층 303호 (하왕십리동, 텐즈힐)",서울특별시 성동구 무학로 33
12808,"서울특별시 강서구 강서로 242 (화곡동, 강서힐스테이트)",서울특별시 강서구 강서로 242 
12809,"서울특별시 관악구 남부순환로 2060, 3층 (남현동)",서울특별시 관악구 남부순환로 2060
12810,"서울특별시 영등포구 신길로 147, 투란 빌딩 2층 201호 (신길동)",서울특별시 영등포구 신길로 147
12811,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 4층 401호 (답십리동)",서울특별시 동대문구 전농로 36
12812,"서울특별시 강남구 테헤란로 409, 동신빌딩 4층 (삼성동)",서울특별시 강남구 테헤란로 409
12813,"서울특별시 강남구 영동대로 701, W TOWER 9층 (청담동)",서울특별시 강남구 영동대로 701
12814,"서울특별시 강서구 방화동로 126, 2층 208,210~213호 (방화동, 삼정아파트)",서울특별시 강서구 방화동로 126
12815,"서울특별시 용산구 새창로 217, 3층 301~331,342~352,355~56,366~67호 (한강로2가)",서울특별시 용산구 새창로 217
12816,"서울특별시 영등포구 선유로 70, 206-1호 (문래동3가, 우리벤처타운2)",서울특별시 영등포구 선유로 70
12817,"서울특별시 성북구 장월로 146, 3층 (장위동)",서울특별시 성북구 장월로 146
12818,"서울특별시 영등포구 선유로 70, 우리벤처타운2 2층 203호 (문래동3가)",서울특별시 영등포구 선유로 70
12819,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",서울특별시 은평구 은평로 111
12820,"서울특별시 영등포구 가마산로69가길 12, 3층 (신길동)",서울특별시 영등포구 가마산로69가길 12
12821,"서울특별시 동대문구 서울시립대로 41, 1~3층 (전농동)",서울특별시 동대문구 서울시립대로 41
12822,"서울특별시 중구 청계천로 100, 2층 (수표동, 시그니쳐타워스)",서울특별시 중구 청계천로 100
12823,"서울특별시 구로구 경인로 387, 601호 (고척동)",서울특별시 구로구 경인로 387
12824,"서울특별시 종로구 창신길 47, 2층 (창신동)",서울특별시 종로구 창신길 47
12825,"서울특별시 성북구 서경로 27, 예닮빌딩 2층 (정릉동)",서울특별시 성북구 서경로 27
12826,"서울특별시 동작구 성대로29길 68, 2층 (상도동)",서울특별시 동작구 성대로29길 68
12827,서울특별시 강북구 도봉로 255  (수유동),서울특별시 강북구 도봉로 255  
12828,"서울특별시 구로구 공원로7길 40, 대영빌딩 2층 (구로동)",서울특별시 구로구 공원로7길 40
12829,"서울특별시 강남구 선릉로 46 (개포동, 2층)",서울특별시 강남구 선릉로 46 
12830,"서울특별시 노원구 상계로 320, 4층 (상계동, 불암빌딩)",서울특별시 노원구 상계로 320
12831,"서울특별시 송파구 양재대로 1222, 3층 29-1호 (방이동, 올림픽프라자상가 )",서울특별시 송파구 양재대로 1222
12832,"서울특별시 영등포구 대림로 157, 2층 (대림동)",서울특별시 영등포구 대림로 157
12833,"서울특별시 강북구 월계로 33 (미아동, 우리이웃의원)",서울특별시 강북구 월계로 33 
12834,"서울특별시 강서구 양천로 72, 5층 (방화동, 해성빌딩)",서울특별시 강서구 양천로 72
12835,"서울특별시 관악구 난곡로 299, 1~2층 (신림동)",서울특별시 관악구 난곡로 299
12836,"서울특별시 양천구 목동남로4길 2, 2층 206호, 209호 (신정동, 세양청마루2차 주상복합)",서울특별시 양천구 목동남로4길 2
12837,"서울특별시 중구 퇴계로 450 (신당동, 신영빌딩)",서울특별시 중구 퇴계로 450 
12838,"서울특별시 강남구 개포로 231, 반석빌딩 3,4,5층 (개포동)",서울특별시 강남구 개포로 231
12839,"서울특별시 강서구 등촌로 75, 3층 (등촌동, 지덕빌딩)",서울특별시 강서구 등촌로 75
12840,"서울특별시 마포구 백범로 29, 5층 (신수동)",서울특별시 마포구 백범로 29
12841,"서울특별시 성동구 왕십리로 410, L동 2층 203, 204호 (하왕십리동, 센트라스)",서울특별시 성동구 왕십리로 410
12842,"서울특별시 강남구 압구정로 224, 우미빌딩 2층 205호 (신사동)",서울특별시 강남구 압구정로 224
12843,"서울특별시 강동구 양재대로 1317, 경일빌딩 2층 203호 (성내동)",서울특별시 강동구 양재대로 1317
12844,서울특별시 강서구 강서로18길 41 (화곡동),서울특별시 강서구 강서로18길 41 
12845,"서울특별시 금천구 금하로 763, 209호 (시흥동, 벽산아파트중심상가)",서울특별시 금천구 금하로 763
12846,"서울특별시 강북구 도봉로 155, 5층 (미아동)",서울특별시 강북구 도봉로 155
12847,"서울특별시 영등포구 도림로 218, 3층 (신길동)",서울특별시 영등포구 도림로 218
12848,서울특별시 용산구 이촌로 248,서울특별시 용산구 이촌로 248
12849,"서울특별시 중구 을지로 226, 5층 (을지로5가, 무궁화빌딩)",서울특별시 중구 을지로 226
12850,"서울특별시 종로구 종로 328, 동대문빌딩 3층 (창신동)",서울특별시 종로구 종로 328
12851,"서울특별시 동대문구 고산자로 476, 2층 (제기동)",서울특별시 동대문구 고산자로 476
12852,"서울특별시 성동구 뚝섬로 395, 2,3층 (성수동2가)",서울특별시 성동구 뚝섬로 395
12853,"서울특별시 강동구 상암로 104, 2층 (천호동)",서울특별시 강동구 상암로 104
12854,"서울특별시 영등포구 국제금융로2길 7, 4층 (여의도동)",서울특별시 영등포구 국제금융로2길 7
12855,"서울특별시 광진구 영화사로 16, 2층 (중곡동)",서울특별시 광진구 영화사로 16
12856,"서울특별시 중랑구 공릉로12가길 6, 3층 (묵동)",서울특별시 중랑구 공릉로12가길 6
12857,"서울특별시 성동구 성수이로 113, 3층 301호 (성수동2가)",서울특별시 성동구 성수이로 113
12858,서울특별시 서대문구 북아현로 58 (북아현동),서울특별시 서대문구 북아현로 58 
12859,서울특별시 강동구 구천면로34길 48 (천호동),서울특별시 강동구 구천면로34길 48 
12860,"서울특별시 노원구 공릉로 183, 대상빌딩 2층 (공릉동)",서울특별시 노원구 공릉로 183
